ID,Disease Domain,News Title,News Snippet,Source Domain,Label
RH398,Infectious Disease,CoAID Twitter API for engagement,Used Twitter API for user engagement data.,arxiv.org,Real
RH399,Infectious Disease,CoAID titles as search queries,Used titles of news articles as search queries for tweets.,arxiv.org,Real
RH400,Infectious Disease,CoAID start and end dates for tweets,Specified start and end dates to get tweets discussing the news.,arxiv.org,Real
RH401,Autoimmune Disease,Autoimmune disease prevalence by sex and age,Mayo Clinic study found autoimmune diseases occur most often in women.,mayoclinic.org,Real
RH402,Autoimmune Disease,Prevalence critical to track over time,Knowing prevalence is critical to assess whether diseases are increasing or decreasing.,mayoclinic.org,Real
RH403,Autoimmune Disease,Mayo Clinic cardiovascular and autoimmune research,"DeLisa Fairweather, Ph.D., vice-chair of translational research, corresponding author of study.",mayoclinic.org,Real
RH404,Cardiology,Mayo Clinic CMS star ratings,11 Mayo Clinic hospitals earned four- and five-star CMS ratings.,mayoclinic.org,Real
RH405,Cardiology,Mayo Clinic patient-centered care culture,"For more than 160 years, the patient in front of us guides how we deliver care.",mayoclinic.org,Real
RH406,Cardiology,Mayo Clinic quality and value leadership,"Sean Dowdy, M.D., Mayo Clinic's chief value officer.",mayoclinic.org,Real
RH407,Cardiology,Mayo Clinic hospitals with five-star ratings,Eight Mayo Clinic hospitals achieved the highest possible rating.,mayoclinic.org,Real
RH408,Cardiology,Mayo Clinic hospitals with four-star ratings,Three Mayo Clinic hospitals received four-star ratings.,mayoclinic.org,Real
RH409,Cardiology,Mayo Clinic national average comparison,National average CMS rating is three stars.,mayoclinic.org,Real
RH410,Cardiology,Mayo Clinic care reflects patient trust,Ratings reflect trust patients and families have in choosing Mayo Clinic.,mayoclinic.org,Real
RH411,Cardiology,Mayo Clinic quality as patient stories,"Behind every measure is a patient story, a moment of reassurance.",mayoclinic.org,Real
RH412,Cardiology,Mayo Clinic staff commitment to quality,"Staff share commitment to safety, quality, and the patient experience.",mayoclinic.org,Real
RH413,Cardiology,Mayo Clinic culture of safety,"Safety and quality are not separate initiatives, but how care is delivered every day.",mayoclinic.org,Real
RH414,Cardiology,Mayo Clinic Arizona Hospital earns five stars,Mayo Clinic Hospital in Arizona achieved five-star rating.,mayoclinic.org,Real
RH415,Cardiology,Mayo Clinic Florida Hospital earns five stars,Mayo Clinic Hospital in Florida achieved five-star rating.,mayoclinic.org,Real
RH416,Cardiology,Mayo Clinic Rochester Hospital earns five stars,Mayo Clinic Hospital in Rochester achieved five-star rating.,mayoclinic.org,Real
RH417,Cardiology,Mayo Clinic Health System Minnesota earns five stars,"Hospitals in Albert Lea, Austin, Mankato, Fairmont earned five stars.",mayoclinic.org,Real
RH418,Cardiology,Mayo Clinic Health System Wisconsin earns five stars,Hospitals in Eau Claire and La Crosse earned five stars.,mayoclinic.org,Real
RH419,Cardiology,Mayo Clinic Health System Red Wing earns four stars,"Mayo Clinic Health System in Red Wing, Minnesota earned four stars.",mayoclinic.org,Real
RH420,Cardiology,Mayo Clinic Health System Bloomer earns four stars,"Mayo Clinic Health System in Bloomer, Wisconsin earned four stars.",mayoclinic.org,Real
RH421,Cardiology,Mayo Clinic Health System Barron earns four stars,"Mayo Clinic Health System in Barron, Wisconsin earned four stars.",mayoclinic.org,Real
RH422,Cardiology,Mayo Clinic quality ratings from CMS,CMS overall hospital quality star ratings offer a national snapshot.,mayoclinic.org,Real
RH423,Cardiology,Mayo Clinic quality metrics include mortality,"Ratings across mortality, safety, readmissions, patient experience, timely care.",mayoclinic.org,Real
RH424,Cardiology,Mayo Clinic staff deliver what matters most,"Staff come together to deliver what matters most: safe, high-quality care.",mayoclinic.org,Real
RH425,Pediatrics,WebMD addresses chemicals in baby products,"Worried about phthalates and parabens in baby shampoos, soaps, lotions? See what experts say.",webmd.com,Real
RH426,Pediatrics,WebMD provides tips for avoiding allergy triggers,How to avoid common triggers around an allergic child.,webmd.com,Real
RH427,Infectious Disease,WebMD gives tips on keeping the house germ-free,Tips on keeping your house germ-free.,webmd.com,Real
RH428,Infectious Disease,WebMD CDC expert discusses whooping cough,"WebMD asks CDC expert Tom Clark about whooping cough and its causes, symptoms, treatment, and prevention.",webmd.com,Real
RH429,Pediatrics,WebMD addresses obesity and early puberty,Can obesity in children as young as 2 or 3 raise the risk of early puberty?,webmd.com,Real
RH430,Nutrition,WebMD on donating to feed hungry children,"Want to help feed America's hungry children? Here's how to donate time, money, and food.",webmd.com,Real
RH431,Nutrition,Scarlett Johansson on feeding hungry kids,2009 WebMD Health Hero Scarlett Johansson is on a mission to feed hungry kids for a very personal reason.,webmd.com,Real
RH432,Gastroenterology,WebMD explains stomach flu in children,"Stomach flu isn't really a flu. It's gastroenteritis and can be caused by bacteria, a virus, or a parasite.",webmd.com,Real
RH433,Gastroenterology,Food intolerance causes upset stomach,Your upset stomach could be caused by a food intolerance or irritation.,webmd.com,Real
RH434,Pediatrics,Pediatric heart disease with obesity,"As more children become obese, pediatric heart disease is becoming more common.",webmd.com,Real
RH435,Environmental Health,Common toxins in pools and at the beach,WebMD provides information about common toxins in swimming pools and at the beach and how to avoid them.,webmd.com,Real
RH436,Infectious Disease,WebMD answers parents' H1N1 swine flu questions,WebMD talks to pediatricians for answers to common questions parents have about the H1N1 swine flu.,webmd.com,Real
RH437,Pediatrics,Anthony Edwards building children's hospital in Kenya,Actor Anthony Edwards is helping to build a children's hospital in Kenya.,webmd.com,Real
RH438,Pediatrics,Quaid family discusses heparin drug errors,Dennis and Kimberly Quaid discuss horrifying heparin drug errors harming children.,webmd.com,Real
RH439,Pediatrics,Jeff Gordon Foundation on children's health,The Jeff Gordon Foundation focuses on children's health at a crucial time.,webmd.com,Real
RH440,Pediatrics,10 most viewed children's health stories of 2007,A list of the 10 most viewed children's health and parenting stories on WebMD in 2007.,webmd.com,Real
RH441,Pediatrics,Jamie Lee Curtis on kids' medical care,The award-winning actor tells WebMD why she and her family are so passionate about raising money for kids' medical care.,webmd.com,Real
RH442,Dentistry,Children's dental health tips by age,Your children's dental health needs change as they grow. Keep their smiles bright with these top tooth tips.,webmd.com,Real
RH443,Pediatrics,Establishing bedtime routines for children,Experts share tips for establishing a bedtime routine for your children that will allow them to go to sleep easily.,webmd.com,Real
RH444,Pediatrics,Safety tips for children's outdoor play,"Learn how to keep your children's outdoor fun safe. Use these guidelines to reduce backyard, playground, and pool hazards.",webmd.com,Real
RH445,Pediatrics,5 essential nutrients children need,Tips to help your kids get enough of 5 essential nutrients they need — and are often missing.,webmd.com,Real
RH446,Pediatrics,Hearing risk from MP3s for children,Experts discuss the possible risk to hearing from listening to MP3s for long periods of time.,webmd.com,Real
RH447,Pediatrics,Home treatments for childhood colds and flu,"When colds, cough, fever, or flu strike your child, soothe symptoms with simple home treatments.",webmd.com,Real
RH448,Pediatrics,Guide to a healthy school year for children,Here's a primer on exactly what your child needs to have a safe and healthy school year.,webmd.com,Real
RH449,Pediatrics,Starting good family habits early,It's never too early to start good family habits — at the dining table and in the gym.,webmd.com,Real
RH450,Pediatrics,"12,000 children born with hearing impairment","Some 12,000 American children are born each year with impaired hearing.",webmd.com,Real
RH451,Pediatrics,WebMD bedwetting tips for parents,Tips to help your bedwetting child stay dry.,webmd.com,Real
RH452,Pediatrics,WebMD answers bedwetting questions,WebMD's pediatric expert answers the 6 most common questions he hears about bedwetting.,webmd.com,Real
RH453,Pediatrics,Causes of bedwetting in children,Millions of kids wet the bed—but why? And how can you help?,webmd.com,Real
RH454,Pediatrics,Top children's health stories of 2007,A list of the 10 most viewed children's health and parenting stories on WebMD in 2007.,webmd.com,Real
RH455,Pediatrics,Jamie Lee Curtis on kids' medical fundraising,The award-winning actor tells WebMD why she and her family are passionate about raising money for kids' medical care.,webmd.com,Real
RH456,Dentistry,Children's dental health tips by age,Dental health needs change as children grow; keep their smiles bright with these tips.,webmd.com,Real
RH457,Pediatrics,Bedtime routine tips for children,Experts share tips for establishing a bedtime routine for children to help them sleep easily.,webmd.com,Real
RH458,Pediatrics,Outdoor safety for children,"Learn how to keep children's outdoor fun safe with guidelines to reduce backyard, playground, and pool hazards.",webmd.com,Real
RH459,Pediatrics,5 essential nutrients children need,Tips to help kids get enough of 5 essential nutrients they often miss.,webmd.com,Real
RH460,Pediatrics,MP3 hearing risk for children,Experts discuss possible hearing risk from listening to MP3s for long periods.,webmd.com,Real
RH461,Pediatrics,Home treatments for childhood colds,"When colds, cough, fever, or flu strike, soothe symptoms with simple home treatments.",webmd.com,Real
RH462,Pediatrics,Guide to a healthy school year,A primer on what your child needs to have a safe and healthy school year.,webmd.com,Real
RH463,Pediatrics,Good family habits start early,It's never too early to start good family habits at the dining table and in the gym.,webmd.com,Real
RH464,Pediatrics,Hearing impairment in newborns,"Some 12,000 American children are born each year with impaired hearing.",webmd.com,Real
RH465,Environmental Health,Pool water quality: keep the poop out,The Most Delicate Rule of Water Quality: Keep the Poop Out of the Pool.,webmd.com,Real
RH466,Pediatrics,How to tell children about a serious diagnosis,A serious diagnosis presents a challenge for families—how to tell the children.,webmd.com,Real
RH467,Infectious Disease,"CoAID dataset includes 4,251 news articles","CoAID includes 4,251 news, 296,000 user engagements, 926 social platform posts.",arxiv.org,Real
RH468,Infectious Disease,CoAID helps combat COVID-19 health misinformation,Dataset with diverse COVID-19 healthcare misinformation to help researchers.,arxiv.org,Real
